nmc,0.28,2.1575
ldc,0.26,2.5858
qdc,0.41,2.0873
fisherc,0.28,5.2804
loglc,0.34,6.4236
parzenc,0.22,1.7372
knn_1,0.27,2.2206
knn_3,0.22,2.0993
knn_5,0.2,2.2618
knn_7,0.26,2.2654
knn_9,0.31,2.321
knn_11,0.37,2.2574
svm_lin,0.3,9.267
svm_rbf,0.77,11.9076
neurc,0.37,77.8866
