nmc,0.113,2.2513
ldc,0.053,2.3181
qdc,0.0295,2.1924
fisherc,0.066,3.8489
loglc,0.0625,4.3185
parzenc,0.025,7.6947
knn_1,0.0255,2.4756
knn_3,0.0325,2.5192
knn_5,0.0355,2.2489
knn_7,0.0385,2.2605
knn_9,0.039,2.2355
knn_11,0.042,2.2549
svm_lin,0.04,1570.7178
svm_rbf,0.096,398.0241
neurc,0.0855,75.5294
