nmc,0.284,0.8619
ldc,0.2375,0.95429
qdc,0.2515,0.83511
fisherc,0.279,2.0625
loglc,0.245,2.6284
parzenc,0.228,6.3662
knn_1,0.25,1.1583
knn_3,0.238,0.90878
knn_5,0.2295,0.86701
knn_7,0.225,0.88752
knn_9,0.2245,0.93099
knn_11,0.235,0.89163
svm_lin,0.239,1556.8179
svm_rbf,0.7985,631.9708
neurc,0.432,55.0571
