nmc,0.54,1.1251
ldc,0.1,1.413
qdc,0.27,0.95089
fisherc,0.18,3.5778
loglc,0.19,4.5085
parzenc,0.58,0.5082
knn_1,0.5,1.0481
knn_3,0.59,0.9582
knn_5,0.56,0.88178
knn_7,0.56,0.94602
knn_9,0.6,0.91936
knn_11,0.59,1.0562
svm_lin,0.2,9.0131
svm_rbf,0.9,9.0896
neurc,0.47,96.0792
