nmc,0.72,1.8167
ldc,0.73,1.973
qdc,0.69,1.6483
fisherc,0.78,3.9974
loglc,0.75,4.8632
parzenc,0.74,1.2444
knn_1,0.73,1.6972
knn_3,0.76,1.614
knn_5,0.77,1.6018
knn_7,0.77,1.5909
knn_9,0.74,1.896
knn_11,0.72,1.6186
svm_lin,0.8,8.9561
svm_rbf,0.93,9.1974
neurc,0.68,98.1392
