nmc,0.28,2.1914
ldc,0.22,2.5456
qdc,0.63,2.0595
fisherc,0.37,4.7103
loglc,0.42,5.8847
parzenc,0.2,1.7288
knn_1,0.24,2.389
knn_3,0.19,2.0396
knn_5,0.22,2.2526
knn_7,0.25,2.2833
knn_9,0.26,2.2518
knn_11,0.36,2.0848
svm_lin,0.32,11.0445
svm_rbf,0.74,10.353
neurc,0.68,84.8541
