nmc,0.27,1.9367
ldc,0.26,2.1294
qdc,0.36,1.7576
fisherc,0.25,4.377
loglc,0.34,6.0503
parzenc,0.24,1.8192
knn_1,0.31,2.2686
knn_3,0.27,2.0507
knn_5,0.27,2.0959
knn_7,0.26,2.0974
knn_9,0.3,1.9861
knn_11,0.3,2.1348
svm_lin,0.3,9.1438
svm_rbf,0.75,9.6328
neurc,0.33,64.8747
