nmc,0.11,2.2854
ldc,0.036,3.8633
qdc,0.046,2.3497
fisherc,0.043,4.5622
loglc,0.0465,9.802
parzenc,0.0205,18.3577
knn_1,0.0235,2.9085
knn_3,0.021,2.5414
knn_5,0.0335,2.3768
knn_7,0.0335,2.3731
knn_9,0.044,2.3651
knn_11,0.0475,2.4113
svm_lin,0.038,9716.6129
svm_rbf,0.0625,364.452
neurc,0.5525,69.2402
