nmc,0.3135,0.82601
ldc,0.267,0.92698
qdc,0.236,0.74606
fisherc,0.318,1.9202
loglc,0.2505,2.2319
parzenc,0.239,3.4553
knn_1,0.28,1.0674
knn_3,0.2545,0.87185
knn_5,0.2345,0.86225
knn_7,0.2335,0.87359
knn_9,0.2395,0.87483
knn_11,0.243,0.87421
svm_lin,0.409,851.3397
svm_rbf,0.265,716.4526
neurc,0.2405,71.2784
