nmc,0.08,1.7817
ldc,0.06,2.1026
qdc,0.68,1.6902
fisherc,0.12,3.8308
loglc,0.06,5.2349
parzenc,0.05,1.4867
knn_1,0.05,1.6679
knn_3,0.13,1.5634
knn_5,0.16,1.6271
knn_7,0.19,1.5262
knn_9,0.21,1.5724
knn_11,0.22,1.7848
svm_lin,0.06,10.3297
svm_rbf,0.05,9.1656
neurc,0.63,101.9906
