nmc,0.1195,2.1467
ldc,0.073,2.2791
qdc,0.0335,2.081
fisherc,0.09,3.271
loglc,0.162,3.9907
parzenc,0.0295,5.8812
knn_1,0.032,2.522
knn_3,0.038,2.2977
knn_5,0.0395,2.2232
knn_7,0.0415,2.4852
knn_9,0.043,2.1938
knn_11,0.0465,2.2941
svm_lin,0.0615,1397.369
svm_rbf,0.05,469.4975
neurc,0.0555,76.3257
