nmc,0.295,0.83026
ldc,0.2475,0.95324
qdc,0.2125,0.76105
fisherc,0.2755,1.8904
loglc,0.231,2.2572
parzenc,0.214,3.6377
knn_1,0.2635,1.1933
knn_3,0.222,1.2946
knn_5,0.228,0.96525
knn_7,0.216,0.97228
knn_9,0.2135,0.94627
knn_11,0.2125,1.0365
svm_lin,0.279,1013.3517
svm_rbf,0.379,615.3555
neurc,0.2135,74.3719
