nmc,0.11,1.7721
ldc,0.08,1.9599
qdc,0.1,1.5087
fisherc,0.08,3.8423
loglc,0.11,4.654
parzenc,0.05,1.5247
knn_1,0.06,1.7517
knn_3,0.13,1.5543
knn_5,0.16,1.5535
knn_7,0.23,1.5185
knn_9,0.2,1.5573
knn_11,0.21,1.47
svm_lin,0.05,9.507
svm_rbf,0.04,9.1927
neurc,0.41,68.0252
