nmc,0.1075,2.3035
ldc,0.038,2.501
qdc,0.0345,2.1297
fisherc,0.051,3.5532
loglc,0.058,5.1529
parzenc,0.018,12.0965
knn_1,0.022,2.5214
knn_3,0.025,2.2853
knn_5,0.0325,2.5931
knn_7,0.0385,2.4827
knn_9,0.04,2.2198
knn_11,0.045,2.343
svm_lin,0.0395,4318.666
svm_rbf,0.063,720.4159
neurc,0.286,74.1759
